Content,Label
"For all the dolorous trim , Secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism .",0.56944
A fanciful drama about Napoleon 's last years and his surprising discovery of love and humility .,0.5
"A highly personal look at the effects of living a dysfunctionally privileged lifestyle , and by the end , we only wish we could have spent more time in its world .",0.5
Eric Schweig and Graham Greene both exude an air of dignity that 's perfect for the proud warrior that still lingers in the souls of these characters .,0.36111
"Lovely and Amazing is Holofcener 's deep , uncompromising curtsy to women she knows , and very likely is .",0.30556
"When all is said and done , she loves them to pieces -- and so , I trust , will you .",0.55556
Campbell Scott finds the ideal outlet for his flick-knife diction in the role of Roger Swanson .,0.5
"-LRB- Fiji diver Rusi Vulakoro and the married couple Howard and Michelle Hall -RRB- show us the world they love and make us love it , too .",0.55556
Russian Ark is a new treasure of the Hermitage .,0.55556
The animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst .,0.43056
It 's definitely a step in the right direction .,0.33333
"As the princess , Sorvino glides gracefully from male persona to female without missing a beat .",0.23611
"Ben Kingsley is truly funny , playing a kind of Ghandi gone bad .",0.36111
"Ourside the theatre Roger might be intolerable company , but inside it he 's well worth spending some time with .",0.48611
"A gem , captured in the unhurried , low-key style favored by many directors of the Iranian new wave .",0.36111
"In an era where big stars and high production values are standard procedure , Narc strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve .",0.43056
Ranges from laugh-out-loud hilarious to wonder-what - time-it-is tedious .,0.51389
"The film 's gamble to occasionally break up the live-action scenes with animated sequences pays off , as does its sensitive handling of some delicate subject matter .",0.5
"Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing .",0.27778
"Beating the Austin Powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness .",0.51389
"This is a dark , gritty , sometimes funny little gem .",0.59722
"For all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between Sullivan and his son .",0.63889
"What makes Salton Sea surprisingly engrossing is that Caruso takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion .",0.54167
A hidden-agenda drama that shouts classic French nuance .,0.45833
"With Spy Kids 2 : The Island of Lost Dreams , the Spy Kids franchise establishes itself as a durable part of the movie landscape : a James Bond series for kids .",0.44444
"An invaluable historical document thanks to the filmmaker 's extraordinary access to Massoud , whose charm , cultivation and devotion to his people are readily apparent .",0.5
The performances of the four main actresses bring their characters to life .,0.44444
"A little melodramatic , but with enough hope to keep you engaged .",0.51389
Lan Yu seems altogether too slight to be called any kind of masterpiece .,0.5
"It is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it .",0.58333
Everyone should be able to appreciate the wonderful cinematography and naturalistic acting .,0.80556
This often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal .,0.83333
"Expands the limits of what a film can be , taking us into the lives of women to whom we might not give a second look if we passed them on the street .",0.5
"The farcical elements seemed too pat and familiar to hold my interest , yet its diverting grim message is a good one .",0.48611
"Shanghai Ghetto may not be as dramatic as Roman Polanski 's The Pianist , but its compassionate spirit soars every bit as high .",0.5
"Despite these annoyances , the capable Clayburgh and Tambor really do a great job of anchoring the characters in the emotional realities of middle age .",0.52778
"The underworld urban angst is derivative of Martin Scorsese 's Taxi Driver and Goodfellas , but this film speaks for itself .",0.5
The film 's heady yet far from impenetrable theory suggests that Russians take comfort in their closed-off nationalist reality .,0.44444
Despite modest aspirations its occasional charms are not to be dismissed .,0.5
"Constantly touching , surprisingly funny , semi-surrealist exploration of the creative act .",0.55556
"The journey is worth your time , especially if you have Ellen Pompeo sitting next to you for the ride .",0.13889
Merci pour le movie .,0.11111
"For every cheesy scene , though , there is a really cool bit -- the movie 's conception of a future-world holographic librarian -LRB- Orlando Jones -RRB- who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .",0.375
What sets Ms. Birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,0.27778
All three women deliver remarkable performances .,0.36111
"Claire is a terrific role for someone like Judd , who really ought to be playing villains .",0.5
It 's clear that Mehta simply wanted to update her beloved genre for the thousands of Indians who fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent .,0.25
Compassionately explores the seemingly irreconcilable situation between conservative Christian parents and their estranged gay and lesbian children .,0.5
The soundtrack alone is worth the price of admission .,0.5
Rodriguez does a splendid job of racial profiling Hollywood style -- casting excellent Latin actors of all ages -- a trend long overdue .,0.31944
"Beneath the film 's obvious determination to shock at any cost lies considerable skill and determination , backed by sheer nerve .",0.40278
